Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","40.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","40.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","40.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","40.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","41","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","41.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","41.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","41.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","41.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","41.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","42.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","42.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","42.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","42.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","42.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","42.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","90","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","91.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","91.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","92.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","93.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","93.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","94.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","94.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","96.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","96.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","97.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","98","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","85.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","85.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","85.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","85.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","86.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","86.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","86.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","86.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","86.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","87.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","87.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","87.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","87.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","87.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","88.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","88.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","88.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","88.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","88.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","88.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","20.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","21.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","21.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","22.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","23","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","23.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","24.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","24.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","25.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","26","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","26.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","27","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","27.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","27.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","28","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","28.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","28.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","29","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","29.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","29.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","30.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","62","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","63.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","65","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","66.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","67.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","69.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","70.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","72.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","73.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","74.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","76.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","77.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","78.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","79","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","79.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","80.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","81.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","82.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","83.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","84.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","496","Mongolia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","85.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","83.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","84","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","84.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","84.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","84.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","84.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","84.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","84.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","84.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","84.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","84.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","84.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","85","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","85","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","85.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","95.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","95.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","96.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","96.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","96.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","96.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","97.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","97.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","97.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","98.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","499","Montenegro","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","53.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","54.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","55.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","56.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","57.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","58.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","59.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","60.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","61.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","62.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","64.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","65.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","67.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","69","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","70.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","72.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","73.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","75.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","76.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","78.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","79.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","62.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","63.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","65.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","66.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","67.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","69.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","70.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","72.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","73.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","75.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","76.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","78.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","79.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","81","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","82.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","83.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","85.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","86.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","87.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","89.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","504","Morocco","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","90.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","508","Mozambique","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","21.1","X","Figure from international organizations",""
